class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Cobra Pose,0.295515865,0.43997857,0.037730806,0.997865975,0.301220208,0.414924055,0.016888965,0.998159349,0.303036243,0.413236707,0.016776841,0.998222232,0.304660082,0.411721587,0.016733114,0.998453259,0.300711572,0.41700545,0.058681928,0.996996522,0.302352548,0.416620135,0.05860547,0.997126281,0.304046214,0.416211963,0.058554091,0.99828577,0.322165281,0.415211648,-0.054189861,0.997574985,0.323061556,0.418925375,0.13718614,0.998554289,0.306342661,0.456535667,0.015395693,0.996792257,0.305871338,0.460335523,0.069440588,0.99740386,0.343414098,0.496105134,-0.190684274,0.999901831,0.357393354,0.506102741,0.258338183,0.999810874,0.349414945,0.688364565,-0.251791298,0.976393223,0.365715325,0.685587943,0.285046428,0.299152821,0.324543864,0.889805675,-0.26976034,0.974686742,0.353139341,0.852126062,0.220928386,0.704601288,0.300904661,0.912078738,-0.316566855,0.960849404,0.321304828,0.859548807,0.21676743,0.689125597,0.293899953,0.90777117,-0.291843355,0.955527186,0.319430232,0.866930842,0.169959813,0.679259002,0.30738762,0.901759505,-0.26087448,0.938466787,0.332996309,0.867607832,0.197379097,0.649308503,0.511993825,0.807926357,-0.159879416,0.999140859,0.507215619,0.790978014,0.159525767,0.998969793,0.730926096,0.85614568,-0.161701173,0.873751462,0.716397285,0.840874434,0.144183233,0.146087661,0.943340123,0.831121027,-0.102648839,0.84809792,0.910529912,0.826064944,0.255131185,0.129795969,0.954467177,0.794596314,-0.095290653,0.834429562,0.934221387,0.796442091,0.264649451,0.220589414,0.976086974,0.903225899,-0.184157699,0.816456437,0.986999035,0.884478629,0.196236819,0.239431918
Cobra Pose,0.296043098,0.440420628,0.084760651,0.997872353,0.301867902,0.415091604,0.064663887,0.998175204,0.303671926,0.413364261,0.064565673,0.998231351,0.305287123,0.411823243,0.064494267,0.998468697,0.301365674,0.417269289,0.108032808,0.99704051,0.303008765,0.416897625,0.107949235,0.997164071,0.304691643,0.416517258,0.107914567,0.998313367,0.322703809,0.415437102,-0.008115725,0.997598946,0.32344389,0.419263929,0.190475881,0.998573422,0.306862891,0.456878722,0.061164331,0.996768296,0.306416124,0.460753262,0.117398836,0.99741447,0.343788087,0.49623692,-0.155293912,0.999902606,0.358070374,0.506081223,0.309546739,0.99981463,0.349528879,0.688398242,-0.222176075,0.975925565,0.366342634,0.683834374,0.332672954,0.291881651,0.325006008,0.888301015,-0.237126306,0.974259257,0.35318169,0.848244429,0.263566226,0.700617254,0.301050425,0.911240816,-0.29027456,0.960144818,0.320517063,0.855774701,0.260961175,0.685597956,0.294424415,0.906764209,-0.25748688,0.954704106,0.319388956,0.862540066,0.212231755,0.675578415,0.307783067,0.900398791,-0.226028755,0.937232673,0.333131641,0.863590539,0.239057392,0.645340085,0.512413859,0.8083812,-0.161734313,0.999180019,0.507476866,0.791097403,0.161379471,0.999017417,0.734048903,0.856014907,-0.176444322,0.876057327,0.722468376,0.840007842,0.14575094,0.14379333,0.945931792,0.830910027,-0.10537076,0.851769269,0.916076183,0.816023946,0.273798376,0.129524991,0.957495391,0.794356883,-0.096783079,0.837403953,0.939157784,0.79236424,0.28488183,0.219181582,1.01303792,0.862752795,-0.196104676,0.819675863,1.001373291,0.870805562,0.208567053,0.238631561
Cobra Pose,0.296482205,0.440760046,0.073548146,0.997966349,0.302339017,0.41584909,0.053319775,0.998242021,0.304128945,0.414112836,0.053216059,0.998298347,0.305729449,0.412557244,0.053159524,0.998526275,0.301844984,0.418097764,0.096599475,0.997149289,0.303486705,0.417778403,0.096511975,0.997273266,0.305164844,0.417455047,0.096466713,0.998376429,0.32298547,0.416091233,-0.020250928,0.997676134,0.323732555,0.420143276,0.178169519,0.998622239,0.307223737,0.457101256,0.049506389,0.996880233,0.306798697,0.460917503,0.105693795,0.997505248,0.344070613,0.496526718,-0.163772911,0.999904394,0.358262599,0.506824195,0.297110736,0.999818563,0.349966347,0.688494503,-0.226508886,0.975891173,0.36677137,0.6844818,0.321867347,0.291410089,0.325121939,0.887925804,-0.244459629,0.974215448,0.353427291,0.848368824,0.256267607,0.699812114,0.301411092,0.910820961,-0.294173658,0.960104465,0.32070592,0.855976522,0.253940523,0.684826672,0.294793695,0.906750143,-0.263869613,0.954667628,0.319539249,0.862625659,0.20592916,0.674741685,0.307748646,0.900425673,-0.234115988,0.937130213,0.333324283,0.863642514,0.23212418,0.644309282,0.51284349,0.80838418,-0.16166006,0.999189615,0.508215845,0.791750133,0.161299542,0.99903506,0.734270453,0.855721235,-0.173806623,0.876389503,0.723285794,0.839993477,0.146294236,0.146187425,0.944829822,0.829742551,-0.111145772,0.856048644,0.918013096,0.81584394,0.272719413,0.133444369,0.958308697,0.792306662,-0.103474043,0.839955747,0.937870622,0.791226625,0.283633858,0.224615246,0.990394235,0.870206177,-0.201625109,0.824813008,1.000999093,0.871247947,0.2053947,0.244868323
Cobra Pose,0.296750903,0.440422803,0.042923465,0.998047829,0.302572399,0.415546536,0.021305051,0.998303354,0.304253608,0.413824677,0.021191817,0.99836117,0.305832446,0.412258714,0.021127973,0.998579264,0.302145392,0.417784423,0.064582661,0.997247279,0.303764671,0.417489409,0.064505108,0.99737227,0.30541867,0.417174459,0.064464658,0.998431921,0.32333079,0.41590634,-0.052725654,0.997750163,0.323946536,0.419926226,0.145864889,0.998670399,0.307483226,0.45692572,0.018988308,0.996975124,0.307069004,0.460845798,0.075234964,0.997582078,0.344246566,0.496570587,-0.188353121,0.999901891,0.358695775,0.506713629,0.264880449,0.999817193,0.353382856,0.688521922,-0.24542816,0.975294113,0.369486421,0.683937132,0.290444553,0.293450713,0.326504499,0.885704696,-0.256966949,0.973166943,0.353481531,0.848208964,0.228904039,0.696952462,0.305170476,0.907431185,-0.304361165,0.958617985,0.320926964,0.855012238,0.2271626,0.681637049,0.298894584,0.903998017,-0.27784884,0.953041375,0.319850862,0.862029314,0.178068191,0.671512902,0.31083566,0.897893786,-0.248115495,0.93518883,0.333598942,0.863385737,0.204320192,0.641074419,0.513152719,0.807918668,-0.160752729,0.999154866,0.508505583,0.791363478,0.160426661,0.999010682,0.734686077,0.855312884,-0.172343865,0.876043499,0.723520696,0.839865446,0.146097735,0.148831472,0.943374336,0.828178823,-0.114027128,0.858379245,0.918027401,0.813901484,0.264542252,0.136714429,0.956056416,0.790603995,-0.106818713,0.84117353,0.937755287,0.791080594,0.274018735,0.229244769,0.985356212,0.874376237,-0.204142883,0.827659786,0.964396358,0.871520638,0.195614442,0.249029696
Cobra Pose,0.293260515,0.431930035,0.037011899,0.998098433,0.300955057,0.409221917,0.013193774,0.998339653,0.302780896,0.408086151,0.013079328,0.998398423,0.304483801,0.40700832,0.013027464,0.998609841,0.300736725,0.410679072,0.058349509,0.997309089,0.302604973,0.410393417,0.05826503,0.997437418,0.304490387,0.410031736,0.05820654,0.99846971,0.322877139,0.413044095,-0.068358995,0.997785866,0.32389769,0.415444344,0.139437705,0.998703182,0.304037929,0.450866759,0.010811594,0.997022331,0.303982407,0.453580111,0.069620967,0.997628927,0.343812913,0.496693581,-0.201111943,0.999897778,0.359550238,0.504424751,0.256628782,0.999814808,0.352604985,0.688177466,-0.258201897,0.974722862,0.374685109,0.682142437,0.281661659,0.289637327,0.326643556,0.883743405,-0.26470682,0.97190243,0.361495584,0.846324027,0.217796162,0.688221633,0.305180877,0.905799329,-0.312339276,0.956834912,0.330969304,0.852511764,0.214238003,0.673047423,0.298903972,0.902159095,-0.286673129,0.951086283,0.328128457,0.858814299,0.164775446,0.662751317,0.310855538,0.895616174,-0.256157786,0.932667255,0.342317492,0.85994786,0.1930767,0.632257223,0.512626231,0.807579041,-0.160631239,0.999128222,0.508648336,0.789181173,0.160304412,0.998992562,0.734238505,0.855187476,-0.170465097,0.874854624,0.723839879,0.839506269,0.148057371,0.149473816,0.941550255,0.82758683,-0.112236962,0.860876143,0.919032454,0.811631441,0.264790803,0.139290094,0.956565082,0.790574133,-0.105131432,0.843229949,0.938498795,0.788715959,0.274239957,0.234732151,0.9815588,0.878834069,-0.20011583,0.83065933,0.954348922,0.87168324,0.196505576,0.253436834
Cobra Pose,0.291738153,0.42903775,0.035788372,0.998148918,0.300135851,0.406946182,0.011762046,0.998378098,0.302029669,0.40598613,0.01164733,0.998437285,0.303790033,0.405065089,0.011598082,0.998642027,0.300012082,0.408142626,0.057118319,0.99737227,0.30199936,0.407841384,0.057031296,0.997502327,0.303998739,0.407457471,0.05696867,0.998506904,0.322614551,0.411834449,-0.07034976,0.997825921,0.323854566,0.413639694,0.138023451,0.998736799,0.302601844,0.448575228,0.009307865,0.997074604,0.302676976,0.450885385,0.068380378,0.997675955,0.343612492,0.496833652,-0.203339726,0.999894559,0.360077441,0.503331304,0.254872888,0.999813199,0.352638096,0.687860787,-0.261455625,0.974299014,0.377125561,0.681212008,0.279904485,0.286804557,0.326764703,0.883065343,-0.268391967,0.970995188,0.364338636,0.845410705,0.215160489,0.681791544,0.305188984,0.90547806,-0.316215605,0.955534279,0.333834559,0.851289511,0.211310774,0.666612506,0.298997164,0.901704073,-0.290881664,0.949671328,0.330890149,0.857401252,0.161897793,0.656155527,0.310987264,0.894971013,-0.25991258,0.930876553,0.345288128,0.85850817,0.190450743,0.625590265,0.512299716,0.807291448,-0.160444856,0.999109089,0.509068012,0.787925541,0.160116389,0.998982549,0.733645558,0.855154335,-0.169145137,0.873322546,0.723970056,0.83935219,0.149151891,0.150183365,0.940046191,0.827110291,-0.111203037,0.862870097,0.919146538,0.810097098,0.26492703,0.141651556,0.955373466,0.789643943,-0.10411749,0.845145404,0.938404083,0.787163675,0.274373233,0.23960954,0.980006337,0.880867064,-0.197554916,0.833271563,0.952008545,0.871530771,0.197306469,0.257329971
Cobra Pose,0.291927576,0.430229157,0.042211242,0.998212814,0.300145954,0.407858342,0.01867789,0.998435438,0.302125007,0.406892627,0.018552518,0.998492539,0.303953499,0.405997753,0.018479373,0.998690426,0.29990235,0.409019262,0.06418515,0.9974733,0.30190286,0.408694118,0.06407582,0.997601986,0.303928763,0.408309489,0.064009055,0.998568535,0.322770506,0.412495971,-0.061743088,0.997899652,0.323926747,0.414133519,0.14699468,0.998793721,0.303041279,0.450074673,0.015932553,0.99715507,0.30302912,0.45224911,0.075179473,0.997753143,0.343643099,0.498046488,-0.191210181,0.999893725,0.360215604,0.503422737,0.259374529,0.999817073,0.352738857,0.692039311,-0.246750668,0.973576188,0.375564247,0.682587087,0.284021139,0.286201268,0.325034708,0.883560836,-0.260986745,0.970016718,0.357922912,0.84586966,0.219222277,0.678399205,0.303131521,0.905606985,-0.311348438,0.954278588,0.328683317,0.851467848,0.215354711,0.662687719,0.296810627,0.901861131,-0.283653229,0.948235929,0.32530123,0.857603312,0.166264206,0.65225482,0.308715105,0.895174742,-0.252148092,0.929088354,0.339849055,0.858623862,0.194694057,0.622007191,0.512365162,0.807291389,-0.159793407,0.999119222,0.509238124,0.788086891,0.159467548,0.998998165,0.733858466,0.855157912,-0.169801816,0.872117579,0.723204076,0.839403808,0.147529334,0.146829262,0.939411521,0.82374531,-0.111808442,0.862554491,0.919649482,0.809321165,0.263644576,0.139310017,0.952902019,0.785618544,-0.105053946,0.844937563,0.938635468,0.787243068,0.27315709,0.23771821,0.979085803,0.88103205,-0.199421853,0.832393706,0.984552205,0.866795182,0.195799574,0.254011214
Cobra Pose,0.291800171,0.431393296,0.059453286,0.99819237,0.299703389,0.408250034,0.037650529,0.998434603,0.301791966,0.407241523,0.037539124,0.998481035,0.303709209,0.406321347,0.037463255,0.998684645,0.299371839,0.409436911,0.082055174,0.997500539,0.301428378,0.409090698,0.081945814,0.997622311,0.303507119,0.408694088,0.081879713,0.998589933,0.322904885,0.412960708,-0.03584227,0.997883976,0.323825896,0.414626867,0.167159617,0.998820007,0.303348273,0.451297194,0.035529189,0.997102022,0.30327633,0.453556746,0.093223274,0.997761846,0.343852609,0.499135703,-0.168225646,0.999889255,0.360377461,0.503423929,0.28120181,0.999820173,0.352796882,0.693754196,-0.225474209,0.972291708,0.372339308,0.682890236,0.301171124,0.287570834,0.32519564,0.883649528,-0.235967666,0.968366504,0.355135024,0.845333338,0.22911787,0.682124794,0.303787082,0.906243324,-0.288616478,0.951933682,0.327206522,0.851653337,0.224739149,0.66577059,0.297712117,0.901888311,-0.258743048,0.945547283,0.324858636,0.857255936,0.175210074,0.655416429,0.309167743,0.895301044,-0.226558879,0.925946534,0.337896615,0.858350396,0.204561025,0.625254929,0.51318109,0.807620823,-0.159834355,0.999144912,0.510876834,0.788481772,0.159507334,0.999031246,0.735026062,0.856131792,-0.176170111,0.8718279,0.724492908,0.83978647,0.146229729,0.143375084,0.940231979,0.825781524,-0.116386771,0.86092484,0.92141211,0.809603095,0.263823211,0.135548934,0.953713417,0.7874614,-0.108940586,0.844746768,0.941172779,0.787669599,0.273445487,0.2317359,1.010799646,0.860969961,-0.199922979,0.830148101,0.999103367,0.866220713,0.195396513,0.247597724
Cobra Pose,0.290039808,0.434404999,0.050102763,0.998228431,0.297822237,0.410352319,0.027689895,0.998477221,0.300129056,0.409186542,0.027578864,0.998515069,0.302241266,0.408107847,0.02750862,0.998714745,0.297270417,0.41154775,0.072666943,0.997576296,0.299372971,0.411082268,0.07255742,0.997692168,0.301490605,0.410567433,0.07248719,0.998637855,0.322700649,0.414007843,-0.047269523,0.997921705,0.323148996,0.415982932,0.158819064,0.998866141,0.30258441,0.453902125,0.025679791,0.997149467,0.302186668,0.456356913,0.084181234,0.997814178,0.343895614,0.499439538,-0.176107466,0.999885261,0.360278785,0.503817797,0.272984385,0.999823093,0.352854311,0.69369477,-0.227471158,0.97121644,0.370379627,0.684001267,0.29286927,0.293903351,0.32567808,0.883073807,-0.237387851,0.966194332,0.35499391,0.845121443,0.216178373,0.68630439,0.308915377,0.905170739,-0.292027146,0.949048102,0.327368438,0.85171479,0.210534856,0.669329166,0.303569198,0.900427222,-0.26578787,0.942205727,0.325606972,0.857519507,0.158809245,0.659071624,0.312031448,0.89436996,-0.230661541,0.922359169,0.337915123,0.858535767,0.190395683,0.629511297,0.513221383,0.807666838,-0.15977861,0.999154687,0.511125445,0.788924634,0.159448296,0.999046147,0.735006273,0.85630393,-0.17617017,0.864572287,0.724591613,0.840056002,0.146297663,0.139102131,0.940302253,0.816544414,-0.11653018,0.851833761,0.917681396,0.809749842,0.263812691,0.129459187,0.954049289,0.787605405,-0.109071299,0.837055445,0.937553048,0.788589418,0.273436427,0.222944066,1.009788275,0.857612431,-0.201799631,0.82093662,0.99660176,0.866031289,0.194263637,0.237626299
Cobra Pose,0.289832473,0.434765518,0.05033657,0.998313248,0.297434896,0.410499901,0.028223123,0.998551548,0.299726009,0.409345746,0.028112497,0.998587251,0.30180642,0.408308953,0.02804533,0.99877733,0.296958923,0.411780506,0.072862573,0.997698605,0.299097985,0.411358148,0.072756708,0.997808576,0.301231772,0.410902828,0.072691269,0.998706877,0.322534323,0.414424062,-0.047641542,0.998018622,0.322968453,0.416405857,0.159072727,0.998927116,0.302153349,0.454329789,0.026132653,0.997268617,0.301744819,0.456928223,0.084239855,0.997908354,0.343963802,0.501101315,-0.176470667,0.999884605,0.360367805,0.504503012,0.273171753,0.99982506,0.352862746,0.694849849,-0.230369598,0.970906258,0.370392859,0.684738457,0.294665337,0.292791456,0.326004714,0.883129656,-0.237759948,0.965541005,0.355084091,0.844927132,0.223552346,0.685244739,0.30946061,0.905198753,-0.289098233,0.947951972,0.327896416,0.851918101,0.21970959,0.667884946,0.303724498,0.900509179,-0.261977494,0.940955222,0.326699227,0.85757792,0.169082373,0.657514215,0.312665641,0.894459307,-0.229404479,0.920998752,0.338131964,0.858614266,0.198341787,0.627906978,0.513367057,0.808724165,-0.159759834,0.999174118,0.511542797,0.790354133,0.159426212,0.99906981,0.735447824,0.856954336,-0.176139653,0.868092895,0.724897921,0.840702832,0.146773174,0.140434653,0.940629661,0.816237152,-0.118267201,0.856719017,0.915383995,0.810241401,0.263678253,0.131898105,0.953689694,0.785524189,-0.110810101,0.842517436,0.938011289,0.785453677,0.273211092,0.224585757,1.015293837,0.836240232,-0.202422708,0.825906515,0.997842014,0.859039903,0.194025874,0.240729243
Cobra Pose,0.289868414,0.435722858,0.05355062,0.998380542,0.297713816,0.411170781,0.031403597,0.998607159,0.300056279,0.409947604,0.031277888,0.998644352,0.302202851,0.40884608,0.031199792,0.998826623,0.297166348,0.412558556,0.075723678,0.997788429,0.299309134,0.412156582,0.075625211,0.997898936,0.301460087,0.411724478,0.075555399,0.99875921,0.322969615,0.414527416,-0.045568436,0.998097062,0.323113054,0.416684359,0.159519434,0.998976767,0.302224845,0.454902142,0.028742963,0.997360408,0.301775634,0.457687825,0.08635658,0.997973025,0.344118893,0.49991408,-0.174719185,0.999885201,0.360053599,0.50450933,0.273434579,0.9998281,0.352871865,0.69477278,-0.227848813,0.970570743,0.369363695,0.684762001,0.295739591,0.292804301,0.32581991,0.883217454,-0.23911193,0.965097368,0.353972465,0.845010817,0.235494927,0.68482095,0.308227003,0.905556619,-0.288049877,0.947541356,0.325091928,0.852054238,0.234274223,0.667270839,0.302026451,0.900842905,-0.260547191,0.94048512,0.325238675,0.857713103,0.185526758,0.656785905,0.31193766,0.894766688,-0.230224773,0.920715392,0.337430835,0.858725786,0.211199716,0.627170324,0.51301527,0.808689058,-0.157512754,0.999202907,0.510771394,0.79109025,0.15716958,0.99909848,0.73550123,0.856909811,-0.173873022,0.868162453,0.724621058,0.840733707,0.146035895,0.140295252,0.938977242,0.820068002,-0.118447401,0.856542528,0.913170516,0.810320497,0.260013163,0.130601496,0.950888276,0.785571754,-0.111067273,0.843258142,0.934095502,0.787552893,0.269405067,0.222274408,1.012314558,0.843487024,-0.200141951,0.824772418,0.996454835,0.860049069,0.193237409,0.238319576
Cobra Pose,0.291199982,0.436347187,0.052590691,0.998454154,0.30004245,0.411354899,0.030690646,0.998670876,0.302601367,0.41008684,0.030563314,0.998707056,0.304978669,0.408957273,0.030483782,0.998880804,0.298906744,0.413090616,0.07474567,0.99789238,0.300871134,0.41286853,0.074654773,0.997998655,0.302836835,0.412622869,0.074598089,0.998817325,0.325327575,0.414838344,-0.045440052,0.998184204,0.323755413,0.417541683,0.15871717,0.999029815,0.303274274,0.455732733,0.028313315,0.99747175,0.302300751,0.459027082,0.085570224,0.998056471,0.344653875,0.50025022,-0.174919739,0.999887347,0.360107869,0.507346213,0.273672462,0.999830723,0.35202533,0.69469738,-0.229586288,0.971543252,0.369098127,0.686780035,0.295833528,0.297043681,0.321804106,0.886738956,-0.241810769,0.966382921,0.35331437,0.846812487,0.237387016,0.690180719,0.299230158,0.908133626,-0.291247308,0.949301481,0.323765039,0.853661418,0.236748382,0.671928167,0.293189913,0.903281987,-0.263578475,0.942472339,0.322772056,0.859547377,0.187743649,0.661375701,0.306331813,0.897421956,-0.232815459,0.923328578,0.336118907,0.860460162,0.213070154,0.631888032,0.513795257,0.808727026,-0.156985298,0.999228001,0.510851562,0.792173326,0.156642482,0.999124408,0.736511528,0.856917143,-0.173866719,0.868875742,0.726277709,0.840782702,0.144438311,0.140048161,0.941107929,0.820275128,-0.122005023,0.856300294,0.915722728,0.810717463,0.2554304,0.129195958,0.951341152,0.785644948,-0.115075707,0.843966722,0.935964286,0.789122641,0.264647722,0.219801486,1.016860723,0.845303535,-0.201147154,0.82380271,0.998504162,0.860818267,0.188225061,0.236063644
Cobra Pose,0.291076154,0.432822704,0.079132095,0.998474717,0.299899548,0.409826845,0.057070524,0.998701096,0.302346289,0.408817351,0.056955557,0.998733461,0.304592848,0.407875806,0.056878656,0.998905838,0.298947513,0.41102609,0.102626264,0.997948766,0.30093348,0.410751134,0.102536738,0.998048961,0.302907288,0.410431772,0.102491096,0.998852074,0.324831903,0.414252311,-0.021208005,0.998229861,0.323766887,0.416118741,0.188205987,0.99906683,0.302846491,0.452978939,0.053754292,0.997512996,0.302155077,0.455396533,0.112981416,0.998094916,0.344623983,0.500546515,-0.158327907,0.999887705,0.360833824,0.50592494,0.300782591,0.999833524,0.35171923,0.694644094,-0.219072789,0.971954286,0.369342297,0.686855912,0.32415396,0.292197675,0.321154326,0.88707608,-0.230633214,0.966700792,0.353388011,0.846767604,0.257559597,0.687279701,0.298997253,0.908739507,-0.282858521,0.949557364,0.324170053,0.853730619,0.253783315,0.668898284,0.292812884,0.903867841,-0.252585769,0.942727685,0.323318899,0.859412849,0.205437213,0.658273578,0.305355132,0.898028314,-0.220879361,0.923526049,0.336139977,0.860471666,0.233101726,0.628755867,0.513829112,0.808919549,-0.158489734,0.999244392,0.513106942,0.792147517,0.158155575,0.999146521,0.739523888,0.857026279,-0.176981196,0.870398045,0.729603887,0.840783894,0.144564807,0.138399586,0.943990827,0.821165383,-0.121972039,0.855763793,0.927888215,0.809092581,0.262205482,0.127134681,0.953829885,0.785587728,-0.114682794,0.844308317,0.948320985,0.786976814,0.272396982,0.21651502,1.024027109,0.838894904,-0.201271504,0.822440445,0.977165341,0.866118073,0.191763297,0.232326731
